tweet_id,created_at,retweet_count,favorite_count,full_text,truncated,expanded_urls
802600418706604034,Sat Nov 26 19:50:26 +0000 2016,1505,7251,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,False,
802572683846291456,Sat Nov 26 18:00:13 +0000 2016,2571,9116,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,False,https://twitter.com/dog_rates/status/802572683846291456/photo/1
802323869084381190,Sat Nov 26 01:31:31 +0000 2016,5970,16552,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,False,https://twitter.com/dog_rates/status/802323869084381190/photo/1
802265048156610565,Fri Nov 25 21:37:47 +0000 2016,1411,6905,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",False,https://twitter.com/dog_rates/status/802265048156610565/photo/1
802239329049477120,Fri Nov 25 19:55:35 +0000 2016,2685,9265,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,False,https://twitter.com/dog_rates/status/802239329049477120/photo/1
802185808107208704,Fri Nov 25 16:22:55 +0000 2016,279,0,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",False,
801958328846974976,Fri Nov 25 01:18:59 +0000 2016,1751,7905,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,False,https://twitter.com/dog_rates/status/801958328846974976/photo/1
801854953262350336,Thu Nov 24 18:28:13 +0000 2016,243,1816,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,False,
801538201127157760,Wed Nov 23 21:29:33 +0000 2016,2116,8395,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,False,https://twitter.com/dog_rates/status/801538201127157760/photo/1
801285448605831168,Wed Nov 23 04:45:12 +0000 2016,843,6191,oh h*ck 10/10 https://t.co/bC69RrW559,False,https://twitter.com/dog_rates/status/801285448605831168/photo/1
801167903437357056,Tue Nov 22 20:58:07 +0000 2016,6068,25000,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,False,https://twitter.com/dog_rates/status/801167903437357056/photo/1
801127390143516673,Tue Nov 22 18:17:08 +0000 2016,4042,0,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,False,
801115127852503040,Tue Nov 22 17:28:25 +0000 2016,2153,8243,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,False,https://twitter.com/dog_rates/status/801115127852503040/photo/1
800859414831898624,Tue Nov 22 00:32:18 +0000 2016,98,696,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,False,
800855607700029440,Tue Nov 22 00:17:10 +0000 2016,1647,0,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,False,
800751577355128832,Mon Nov 21 17:23:47 +0000 2016,2864,10769,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,False,https://twitter.com/dog_rates/status/800751577355128832/photo/1
800513324630806528,Mon Nov 21 01:37:04 +0000 2016,3059,13408,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,False,https://twitter.com/dog_rates/status/800513324630806528/photo/1
800459316964663297,Sun Nov 20 22:02:27 +0000 2016,2224,9700,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,False,https://twitter.com/dog_rates/status/800459316964663297/photo/1
800443802682937345,Sun Nov 20 21:00:48 +0000 2016,4424,0,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,False,https://twitter.com/dog_rates/status/776113305656188928/photo/1
800388270626521089,Sun Nov 20 17:20:08 +0000 2016,2874,11381,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,False,https://twitter.com/dog_rates/status/800388270626521089/photo/1
800188575492947969,Sun Nov 20 04:06:37 +0000 2016,4036,0,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,False,
800141422401830912,Sun Nov 20 00:59:15 +0000 2016,2606,15607,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,False,https://twitter.com/dog_rates/status/800141422401830912/photo/1
800018252395122689,Sat Nov 19 16:49:49 +0000 2016,13485,28966,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,False,https://twitter.com/dog_rates/status/800018252395122689/video/1
799774291445383169,Sat Nov 19 00:40:24 +0000 2016,4805,0,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,False,https://twitter.com/dog_rates/status/775085132600442880/photo/1
799757965289017345,Fri Nov 18 23:35:32 +0000 2016,2219,8567,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,False,https://twitter.com/dog_rates/status/799757965289017345/photo/1
799422933579902976,Fri Nov 18 01:24:14 +0000 2016,1970,8218,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,False,https://twitter.com/dog_rates/status/799422933579902976/photo/1
799308762079035393,Thu Nov 17 17:50:33 +0000 2016,5605,0,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,False,
799297110730567681,Thu Nov 17 17:04:16 +0000 2016,2829,10097,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,False,https://twitter.com/dog_rates/status/799297110730567681/photo/1
799063482566066176,Thu Nov 17 01:35:54 +0000 2016,2519,8229,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,False,https://twitter.com/dog_rates/status/799063482566066176/photo/1
798933969379225600,Wed Nov 16 17:01:16 +0000 2016,4575,13371,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,False,https://twitter.com/dog_rates/status/798933969379225600/photo/1
798925684722855936,Wed Nov 16 16:28:21 +0000 2016,1476,7650,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,False,https://twitter.com/dog_rates/status/798925684722855936/photo/1
798705661114773508,Wed Nov 16 01:54:03 +0000 2016,6799,0,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",False,
798701998996647937,Wed Nov 16 01:39:30 +0000 2016,7976,0,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,False,
798697898615730177,Wed Nov 16 01:23:12 +0000 2016,6660,0,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,False,https://twitter.com/dog_rates/status/712809025985978368/photo/1
798694562394996736,Wed Nov 16 01:09:57 +0000 2016,5079,0,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",False,https://twitter.com/dog_rates/status/701214700881756160/photo/1
798686750113755136,Wed Nov 16 00:38:54 +0000 2016,2388,0,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",False,
798682547630837760,Wed Nov 16 00:22:12 +0000 2016,4828,0,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,False,
798673117451325440,Tue Nov 15 23:44:44 +0000 2016,5673,0,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",False,https://twitter.com/dog_rates/status/675501075957489664/photo/1
798665375516884993,Tue Nov 15 23:13:58 +0000 2016,4007,0,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,False,https://twitter.com/dog_rates/status/671896809300709376/photo/1
798644042770751489,Tue Nov 15 21:49:12 +0000 2016,1897,0,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,False,https://twitter.com/dog_rates/status/670444955656130560/photo/1
798628517273620480,Tue Nov 15 20:47:30 +0000 2016,2022,0,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,False,https://twitter.com/dog_rates/status/667509364010450944/photo/1
798585098161549313,Tue Nov 15 17:54:59 +0000 2016,5858,0,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,False,
798576900688019456,Tue Nov 15 17:22:24 +0000 2016,5987,0,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,False,
798340744599797760,Tue Nov 15 01:44:00 +0000 2016,3427,0,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,False,https://twitter.com/dog_rates/status/771770456517009408/photo/1
798209839306514432,Mon Nov 14 17:03:50 +0000 2016,2618,10639,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,False,https://twitter.com/dog_rates/status/798209839306514432/photo/1
797971864723324932,Mon Nov 14 01:18:12 +0000 2016,3181,11856,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,False,https://twitter.com/dog_rates/status/797971864723324932/photo/1
797545162159308800,Sat Nov 12 21:02:38 +0000 2016,4990,14860,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,False,https://twitter.com/dog_rates/status/797545162159308800/photo/1
797236660651966464,Sat Nov 12 00:36:46 +0000 2016,6746,20364,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,False,https://twitter.com/dog_rates/status/797236660651966464/photo/1
797165961484890113,Fri Nov 11 19:55:50 +0000 2016,26,227,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,False,
796904159865868288,Fri Nov 11 02:35:32 +0000 2016,9137,0,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,False,
796865951799083009,Fri Nov 11 00:03:42 +0000 2016,1960,7841,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,False,https://twitter.com/dog_rates/status/796865951799083009/photo/1
796759840936919040,Thu Nov 10 17:02:03 +0000 2016,3116,12090,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,False,https://twitter.com/dog_rates/status/796759840936919040/photo/1
796563435802726400,Thu Nov 10 04:01:37 +0000 2016,7443,0,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,False,
796484825502875648,Wed Nov 09 22:49:15 +0000 2016,1804,7733,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,False,https://twitter.com/dog_rates/status/796484825502875648/photo/1
796387464403357696,Wed Nov 09 16:22:22 +0000 2016,4250,11237,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,False,https://twitter.com/dog_rates/status/796387464403357696/photo/1
796177847564038144,Wed Nov 09 02:29:25 +0000 2016,14629,0,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,False,https://twitter.com/dog_rates/status/796149749086875649/photo/1
796149749086875649,Wed Nov 09 00:37:46 +0000 2016,14629,32939,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,False,https://twitter.com/dog_rates/status/796149749086875649/photo/1
796125600683540480,Tue Nov 08 23:01:49 +0000 2016,1855,5070,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",False,
796116448414461957,Tue Nov 08 22:25:27 +0000 2016,2474,9303,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,False,https://twitter.com/dog_rates/status/796116448414461957/photo/1
796080075804475393,Tue Nov 08 20:00:55 +0000 2016,2368,8643,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,False,https://twitter.com/dog_rates/status/796080075804475393/photo/1
796031486298386433,Tue Nov 08 16:47:50 +0000 2016,3801,11038,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,False,https://twitter.com/dog_rates/status/796031486298386433/photo/1
795464331001561088,Mon Nov 07 03:14:10 +0000 2016,24228,50701,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,False,https://twitter.com/dog_rates/status/795464331001561088/video/1
795400264262053889,Sun Nov 06 22:59:35 +0000 2016,2948,10282,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,False,https://twitter.com/dog_rates/status/795400264262053889/photo/1
795076730285391872,Sun Nov 06 01:33:58 +0000 2016,5560,16540,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,False,https://twitter.com/dog_rates/status/795076730285391872/photo/1
794983741416415232,Sat Nov 05 19:24:28 +0000 2016,3455,0,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,False,https://twitter.com/dog_rates/status/789530877013393408/photo/1
794926597468000259,Sat Nov 05 15:37:24 +0000 2016,2364,10469,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,False,https://twitter.com/dog_rates/status/794926597468000259/photo/1
794355576146903043,Fri Nov 04 01:48:22 +0000 2016,10554,0,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,False,https://twitter.com/dog_rates/status/788765914992902144/photo/1
794332329137291264,Fri Nov 04 00:15:59 +0000 2016,2741,9780,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,False,https://twitter.com/dog_rates/status/794332329137291264/photo/1
794205286408003585,Thu Nov 03 15:51:10 +0000 2016,3394,9413,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,False,https://twitter.com/dog_rates/status/794205286408003585/photo/1
793962221541933056,Wed Nov 02 23:45:19 +0000 2016,5009,17191,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,False,https://twitter.com/dog_rates/status/793962221541933056/photo/1
793845145112371200,Wed Nov 02 16:00:06 +0000 2016,1915,9423,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,False,https://twitter.com/dog_rates/status/793845145112371200/photo/1
793614319594401792,Wed Nov 02 00:42:53 +0000 2016,3212,0,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,False,https://twitter.com/dog_rates/status/791672322847637504/photo/1
793601777308463104,Tue Nov 01 23:53:02 +0000 2016,1668,8153,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,False,https://twitter.com/dog_rates/status/793601777308463104/photo/1
793500921481273345,Tue Nov 01 17:12:16 +0000 2016,2432,10902,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,False,https://twitter.com/dog_rates/status/793500921481273345/photo/1
793286476301799424,Tue Nov 01 03:00:09 +0000 2016,9395,25127,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,False,https://twitter.com/dog_rates/status/793286476301799424/photo/1
793271401113350145,Tue Nov 01 02:00:14 +0000 2016,2451,8879,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,False,https://twitter.com/dog_rates/status/793271401113350145/photo/1
793256262322548741,Tue Nov 01 01:00:05 +0000 2016,8543,20392,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,False,https://twitter.com/dog_rates/status/793256262322548741/photo/1
793241302385262592,Tue Nov 01 00:00:38 +0000 2016,3375,10748,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,False,https://twitter.com/dog_rates/status/793241302385262592/photo/1
793226087023144960,Mon Oct 31 23:00:11 +0000 2016,2939,10050,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",False,https://twitter.com/dog_rates/status/793226087023144960/photo/1
793210959003287553,Mon Oct 31 22:00:04 +0000 2016,2865,9114,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,False,https://twitter.com/dog_rates/status/793210959003287553/photo/1
793195938047070209,Mon Oct 31 21:00:23 +0000 2016,5765,15618,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,False,https://twitter.com/dog_rates/status/793195938047070209/photo/1
793180763617361921,Mon Oct 31 20:00:05 +0000 2016,2049,7088,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,False,https://twitter.com/dog_rates/status/793180763617361921/photo/1
793165685325201412,Mon Oct 31 19:00:10 +0000 2016,2853,9615,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,False,https://twitter.com/dog_rates/status/793165685325201412/photo/1
793150605191548928,Mon Oct 31 18:00:14 +0000 2016,1742,6315,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,False,https://twitter.com/dog_rates/status/793150605191548928/photo/1
793135492858580992,Mon Oct 31 17:00:11 +0000 2016,2554,6567,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,False,https://twitter.com/dog_rates/status/793135492858580992/photo/1
793120401413079041,Mon Oct 31 16:00:13 +0000 2016,4012,12945,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",False,https://twitter.com/dog_rates/status/793120401413079041/photo/1
792913359805018113,Mon Oct 31 02:17:31 +0000 2016,4073,14638,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,False,https://twitter.com/dog_rates/status/792913359805018113/photo/1
792883833364439040,Mon Oct 31 00:20:11 +0000 2016,4369,11545,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,False,https://twitter.com/dog_rates/status/792883833364439040/photo/1
792773781206999040,Sun Oct 30 17:02:53 +0000 2016,1715,7503,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,False,https://twitter.com/dog_rates/status/792773781206999040/photo/1
792394556390137856,Sat Oct 29 15:55:58 +0000 2016,4397,13735,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,False,https://twitter.com/dog_rates/status/792394556390137856/photo/1
792050063153438720,Fri Oct 28 17:07:05 +0000 2016,1845,7301,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,False,https://twitter.com/dog_rates/status/792050063153438720/photo/1
791821351946420224,Fri Oct 28 01:58:16 +0000 2016,21591,0,RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,False,
791784077045166082,Thu Oct 27 23:30:09 +0000 2016,9818,0,RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,False,
791780927877898241,Thu Oct 27 23:17:38 +0000 2016,3909,0,RT @dog_rates: This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,False,
791774931465953280,Thu Oct 27 22:53:48 +0000 2016,22731,46073,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,False,
791672322847637504,Thu Oct 27 16:06:04 +0000 2016,3212,11996,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,False,https://twitter.com/dog_rates/status/791672322847637504/photo/1
791406955684368384,Wed Oct 26 22:31:36 +0000 2016,4214,13410,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,False,https://twitter.com/dog_rates/status/791406955684368384/photo/1
791312159183634433,Wed Oct 26 16:14:55 +0000 2016,2596,8964,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,False,https://twitter.com/dog_rates/status/791312159183634433/photo/1
791026214425268224,Tue Oct 25 21:18:40 +0000 2016,4198,0,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,False,https://twitter.com/dog_rates/status/763837565564780549/photo/1
790987426131050500,Tue Oct 25 18:44:32 +0000 2016,2182,10037,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,False,https://twitter.com/dog_rates/status/790987426131050500/photo/1
790946055508652032,Tue Oct 25 16:00:09 +0000 2016,4792,16990,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,False,https://twitter.com/dog_rates/status/790946055508652032/photo/1
790723298204217344,Tue Oct 25 01:14:59 +0000 2016,2363,0,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,False,https://twitter.com/dog_rates/status/789986466051088384/photo/1
790698755171364864,Mon Oct 24 23:37:28 +0000 2016,1971,8392,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,False,https://twitter.com/dog_rates/status/790698755171364864/photo/1
790581949425475584,Mon Oct 24 15:53:19 +0000 2016,7329,21081,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,False,https://twitter.com/dog_rates/status/790581949425475584/photo/1
790337589677002753,Sun Oct 23 23:42:19 +0000 2016,1921,7992,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,False,https://twitter.com/dog_rates/status/790337589677002753/photo/1
790277117346975746,Sun Oct 23 19:42:02 +0000 2016,3245,12816,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,False,https://twitter.com/dog_rates/status/790277117346975746/photo/1
790227638568808452,Sun Oct 23 16:25:25 +0000 2016,3653,0,RT @dog_rates: This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3…,False,
789986466051088384,Sun Oct 23 00:27:05 +0000 2016,2363,9444,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,False,https://twitter.com/dog_rates/status/789986466051088384/photo/1
789960241177853952,Sat Oct 22 22:42:52 +0000 2016,4211,0,RT @dog_rates: This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.…,False,
789903600034189313,Sat Oct 22 18:57:48 +0000 2016,4223,10560,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,False,
789628658055020548,Sat Oct 22 00:45:17 +0000 2016,1811,7646,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,False,https://twitter.com/dog_rates/status/789628658055020548/photo/1
789599242079838210,Fri Oct 21 22:48:24 +0000 2016,1970,6898,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,False,https://twitter.com/dog_rates/status/789599242079838210/photo/1
789530877013393408,Fri Oct 21 18:16:44 +0000 2016,3455,11977,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,False,https://twitter.com/dog_rates/status/789530877013393408/photo/1
789314372632018944,Fri Oct 21 03:56:25 +0000 2016,2348,8825,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",False,
789280767834746880,Fri Oct 21 01:42:53 +0000 2016,5059,0,RT @dog_rates: This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t…,False,
789268448748703744,Fri Oct 21 00:53:56 +0000 2016,2662,9286,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,False,https://twitter.com/dog_rates/status/789268448748703744/photo/1
789137962068021249,Thu Oct 20 16:15:26 +0000 2016,2863,9908,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,False,https://twitter.com/dog_rates/status/789137962068021249/photo/1
788908386943430656,Thu Oct 20 01:03:11 +0000 2016,12752,27980,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",False,https://twitter.com/dog_rates/status/788908386943430656/photo/1
788765914992902144,Wed Oct 19 15:37:03 +0000 2016,10554,27903,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,False,https://twitter.com/dog_rates/status/788765914992902144/photo/1
788552643979468800,Wed Oct 19 01:29:35 +0000 2016,7344,0,RT @dog_rates: Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,False,
788412144018661376,Tue Oct 18 16:11:17 +0000 2016,5392,15853,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,False,https://twitter.com/dog_rates/status/788412144018661376/photo/1
788178268662984705,Tue Oct 18 00:41:57 +0000 2016,2141,7366,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,False,https://twitter.com/dog_rates/status/788178268662984705/photo/1
788150585577050112,Mon Oct 17 22:51:57 +0000 2016,1313,6241,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,False,https://twitter.com/dog_rates/status/788150585577050112/photo/1
